"id","givenName","familyName","middleName","unaccentedGivenName","unaccentedFamilyName","unaccentedMiddleName","nickName","honorificPrefix","honorificSuffix","honorificTitle","birthYear","deathYear","congresses"
"S000669","Marion","Snyder","Gene","Marion","Snyder","Gene",,,,,"1928","2007","[{""position"":""Representative"",""congressNumber"":88,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""KY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""KY"",""parties"":[""Republican""]}]"
"S001160","Michael","Sodrel","E.","Michael","Sodrel","E.",,,,,"1945",,"[{""position"":""Representative"",""congressNumber"":109,""stateName"":""IN"",""parties"":[""Republican""]}]"
"S000675","Gerald","Solomon","Brooks Hunt","Gerald","Solomon","Brooks Hunt",,,,,"1930","2001","[{""position"":""Representative"",""congressNumber"":96,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""NY"",""parties"":[""Republican""]}]"
"S001143","Mark","Souder","Edward","Mark","Souder","Edward",,,,,"1950","2022","[{""position"":""Representative"",""congressNumber"":107,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""IN"",""parties"":[""Republican""],""electionCirca"":false}]"
"S001186","Steve","Southerland",,"Steve","Southerland",,,,,,"1965",,"[{""position"":""Representative"",""congressNumber"":113,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""FL"",""parties"":[""Republican""]}]"
"S001210","Ross","Spano",,"Ross","Spano",,,,,,"1966",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""FL"",""parties"":[""Republican""]}]"
"S000718","Floyd","Spence","Davidson","Floyd","Spence","Davidson",,,,,"1928","2001","[{""position"":""Representative"",""congressNumber"":92,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""SC"",""parties"":[""Republican""]}]"
"S000795","Arlan","Stangeland","Ingehart","Arlan","Stangeland","Ingehart",,,,,"1930","2013","[{""position"":""Representative"",""congressNumber"":95,""stateName"":""MN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""MN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""MN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""MN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""MN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""MN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""MN"",""parties"":[""Republican""]}]"
"S000804","John","Stanton","William","John","Stanton","William",,,,,"1924","2002","[{""position"":""Representative"",""congressNumber"":89,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""OH"",""parties"":[""Republican""]}]"
"S000818","David","Staton","Michael","David","Staton","Michael",,,,,"1940","2014","[{""position"":""Representative"",""congressNumber"":97,""stateName"":""WV"",""parties"":[""Republican""]}]"
"S001212","Peter","Stauber",,"Peter","Stauber",,,,,,"1966",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""MN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""MN"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""MN"",""parties"":[""Republican""],""electionCirca"":false}]"
"S000822","Clifford","Stearns","Bundy","Clifford","Stearns","Bundy",,,,,"1941",,"[{""position"":""Representative"",""congressNumber"":101,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""FL"",""parties"":[""Republican""]}]"
"S000841","Alan","Steelman","Watson","Alan","Steelman","Watson",,,,,"1942",,"[{""position"":""Representative"",""congressNumber"":93,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""TX"",""parties"":[""Republican""]}]"
"S000844","Newton","Steers","Ivan","Newton","Steers","Ivan",,,"Jr.",,"1917","1993","[{""position"":""Representative"",""congressNumber"":95,""stateName"":""MD"",""parties"":[""Republican""]}]"
"S001196","Elise","Stefanik","M.","Elise","Stefanik","M.",,,,,"1984",,"[{""position"":""Representative"",""congressNumber"":114,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""NY"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""NY"",""parties"":[""Republican""],""electionCirca"":false}]"
"S000846","Sam","Steiger",,"Sam","Steiger",,,,,,"1929","2012","[{""position"":""Representative"",""congressNumber"":90,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""AZ"",""parties"":[""Republican""]}]"
"S000847","William","Steiger","Albert","William","Steiger","Albert",,,,,"1938","1978","[{""position"":""Representative"",""congressNumber"":90,""stateName"":""WI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""WI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""WI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""WI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""WI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""WI"",""parties"":[""Republican""]}]"
"S001213","Bryan","Steil",,"Bryan","Steil",,,,,,"1981",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""WI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""WI"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""WI"",""parties"":[""Republican""],""electionCirca"":false}]"
"S001214","W. ","Steube","Greg","W. ","Steube","Greg",,,,,"1978",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""FL"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""FL"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""FL"",""parties"":[""Republican""],""electionCirca"":false}]"
"S001192","Chris","Stewart",,"Chris","Stewart",,,,,,"1960",,"[{""position"":""Representative"",""congressNumber"":113,""stateName"":""UT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""UT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""UT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""UT"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""UT"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""UT"",""parties"":[""Republican""],""electionCirca"":false}]"
"S001187","Steve","Stivers",,"Steve","Stivers",,,,,,"1965",,"[{""position"":""Representative"",""congressNumber"":114,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""OH"",""parties"":[""Republican""],""electionCirca"":false}]"
"S000935","David","Stockman","Alan","David","Stockman","Alan",,,,,"1946",,"[{""position"":""Representative"",""congressNumber"":95,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""MI"",""parties"":[""Republican""]}]"
"S000937","Steve","Stockman",,"Steve","Stockman",,,,,,"1956",,"[{""position"":""Representative"",""congressNumber"":113,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""TX"",""parties"":[""Republican""]}]"
"S000991","Michael","Strang","Lathrop","Michael","Strang","Lathrop",,,,,"1929","2014","[{""position"":""Representative"",""congressNumber"":99,""stateName"":""CO"",""parties"":[""Republican""]}]"
"S001044","Robert","Stump","Lee","Robert","Stump","Lee",,,,,"1927","2003","[{""position"":""Representative"",""congressNumber"":95,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""AZ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""AZ"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""AZ"",""parties"":[""Republican""]}]"
"S001188","Marlin","Stutzman",,"Marlin","Stutzman",,,,,,"1976",,"[{""position"":""Representative"",""congressNumber"":111,""stateName"":""IN"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":112,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""IN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""IN"",""parties"":[""Republican""]}]"
"S001155","John","Sullivan",,"John","Sullivan",,,,,,"1965",,"[{""position"":""Representative"",""congressNumber"":107,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""OK"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""OK"",""parties"":[""Republican""]}]"
"S001075","Donald","Sundquist","Kenneth","Donald","Sundquist","Kenneth",,,,,"1936","2023","[{""position"":""Representative"",""congressNumber"":101,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""TN"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""TN"",""parties"":[""Republican""]}]"
"S001078","John","Sununu","E.","John","Sununu","E.",,,,,"1964",,"[{""position"":""Representative"",""congressNumber"":105,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""NH"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""NH"",""parties"":[""Republican""]}]"
"S001101","David","Sweeney","McCann","David","Sweeney","McCann","Mac",,,,"1955",,"[{""position"":""Representative"",""congressNumber"":99,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""TX"",""parties"":[""Republican""]}]"
"S001149","John","Sweeney","E.","John","Sweeney","E.",,,,,"1955",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""NY"",""parties"":[""Republican""]}]"
"S001122","Patrick","Swindall","Lynn","Patrick","Swindall","Lynn",,,,,"1950","2018","[{""position"":""Representative"",""congressNumber"":99,""stateName"":""GA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""GA"",""parties"":[""Republican""]}]"
"S001138","Steven","Symms","Douglas","Steven","Symms","Douglas",,,,,"1938",,"[{""position"":""Representative"",""congressNumber"":93,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":97,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""ID"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""ID"",""parties"":[""Republican""]}]"
"T000165","Thomas","TIFFANY","P.","Thomas","TIFFANY","P.",,,,,"1957",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""WI"",""parties"":[""Republican""],""electionDate"":""2020-05-12"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":117,""stateName"":""WI"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""WI"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000022","Burt","Talcott","Lacklen","Burt","Talcott","Lacklen",,,,,"1920","2016","[{""position"":""Representative"",""congressNumber"":88,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":89,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""CA"",""parties"":[""Republican""]}]"
"T000024","James","Talent","Matthes","James","Talent","Matthes",,,,,"1956",,"[{""position"":""Representative"",""congressNumber"":103,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""MO"",""parties"":[""Republican""]}]"
"T000458","Thomas","Tancredo","G.","Thomas","Tancredo","G.",,,,,"1945",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""CO"",""parties"":[""Republican""]}]"
"T000048","Randy","Tate","J.","Randy","Tate","J.",,,,,"1965",,"[{""position"":""Representative"",""congressNumber"":104,""stateName"":""WA"",""parties"":[""Republican""]}]"
"T000053","Thomas","Tauke","Joseph","Thomas","Tauke","Joseph",,,,,"1950",,"[{""position"":""Representative"",""congressNumber"":96,""stateName"":""IA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""IA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""IA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""IA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""IA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""IA"",""parties"":[""Republican""]}]"
"T000058","Wilbert","Tauzin","Joseph","Wilbert","Tauzin","Joseph","Billy",,,,"1943",,"[{""position"":""Representative"",""congressNumber"":97,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""LA"",""parties"":[""Democrat"",""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":105,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""LA"",""parties"":[""Democrat""]}]"
"T000067","Charles","Taylor","Hart","Charles","Taylor","Hart",,,,,"1941",,"[{""position"":""Representative"",""congressNumber"":102,""stateName"":""NC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""NC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""NC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""NC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""NC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""NC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""NC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""NC"",""parties"":[""Republican""]}]"
"T000075","Gene","Taylor",,"Gene","Taylor",,,,,,"1928","1998","[{""position"":""Representative"",""congressNumber"":93,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""MO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""MO"",""parties"":[""Republican""]}]"
"T000479","Nicholas","Taylor",,"Nicholas","Taylor",,,,,,"1972",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""TX"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000477","Scott","Taylor","William","Scott","Taylor","William",,,,,"1979",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""VA"",""parties"":[""Republican""]}]"
"T000478","Claudia","Tenney",,"Claudia","Tenney",,,,,,"1961",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""NY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""NY"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""NY"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000459","Lee","Terry","Raymond","Lee","Terry","Raymond",,,,,"1962",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""NE"",""parties"":[""Republican""]}]"
