,year,state,previous_winner_age,incumbent,incumbency_count,avg_dem_margin_4,avg_total_votes_4,party_flips_4,dem_margin
4202,2006,IL,59.0,Republican,1,-0.28512481859448924,251577.75,0,-0.345547064673051
4504,2008,IL,61.0,None,0,-0.319149976042966,257846.75,0,-0.216323430958162
4826,2010,IL,27.0,Republican,1,-0.3269650537118715,272523.75,0,-0.456482178415923
5166,2012,IL,29.0,Republican,2,-0.35577560653906026,260246.5,0,-0.483276754916862
5498,2014,IL,31.0,Republican,3,-0.3754073572409995,265755.5,0,-0.494390856772311
5795,2016,IL,33.0,None,0,-0.4126183052658145,271629.0,0,-0.442691115999954
6110,2018,IL,48.0,Republican,1,-0.4692102265262625,283390.25,0,-0.344668906328819
6414,2020,IL,50.0,Republican,2,-0.4412569085044865,303765.0,0,-0.408199979025436
973,1982,IL,48.0,None,0,-0.467476809573543,194369.0,0,-0.041754547851305
1232,1984,IL,46.0,Republican,0,-0.25461567871242397,188216.5,0,0.0451849647041053
1501,1986,IL,40.0,Democrat,1,-0.1546821309069142,200510.0,1,0.328284247209952
1749,1988,IL,42.0,Democrat,2,-0.03394053637769766,192205.25,1,0.284758544013148
2003,1990,IL,44.0,Democrat,3,0.15411830201897508,195330.5,1,0.343543309871609
2260,1992,IL,46.0,None,0,0.2504427664497036,192224.0,0,0.382847769707627
2528,1994,IL,47.0,Democrat,1,0.33485846770058403,203620.25,0,0.167732440113682
2810,1996,IL,49.0,Democrat,2,0.2947205159265165,211057.5,0,0.353712796317705
3095,1998,IL,51.0,None,0,0.31195907900265574,217944.75,0,0.165755746415037
3366,2000,IL,51.0,Democrat,1,0.26751218813851274,228046.25,0,0.291227865699848
3658,2002,IL,53.0,Democrat,0,0.244607212136568,220435.25,0,-0.0958756181664233
3920,2004,IL,44.0,Republican,1,0.17870519756654168,232293.5,1,-0.387153375748162
4203,2006,IL,46.0,Republican,2,-0.006511345449925085,250627.25,1,-0.214214392093149
4505,2008,IL,48.0,Republican,3,-0.10150388007697159,257204.25,1,-0.317697200523364
4827,2010,IL,50.0,Republican,4,-0.2537351466327746,274337.75,0,-0.424495709350273
396,1978,IL,55.0,Republican,1,-0.271425063815396,215857.0,0,-0.392701279157261
698,1980,IL,57.0,Republican,2,-0.33206317148632847,187668.5,0,-0.120144116672793
974,1982,IL,59.0,Republican,0,-0.2614234865484833,198571.33333333334,0,0.0070462654792959
1233,1984,IL,38.0,Democrat,1,-0.19430604854153852,198955.0,1,0.22533569799848
1502,1986,IL,40.0,Democrat,2,-0.07011585808806953,204195.75,1,0.361937507734857
1750,1988,IL,42.0,Democrat,3,0.11854383863495997,210787.5,1,0.377454591185929
2004,1990,IL,44.0,Democrat,4,0.2429435155996405,211354.25,0,0.323998839972119
2261,1992,IL,46.0,Democrat,5,0.32218165922284625,210464.5,0,0.130067715478241
2529,1994,IL,48.0,Democrat,6,0.2983646635927865,219781.5,0,0.0968030132285607
2811,1996,IL,50.0,None,0,0.23208103996621243,222569.25,0,-0.0051451702727189
3096,1998,IL,38.0,Republican,1,0.13643109960155045,227061.75,1,-0.225875350494488
3367,2000,IL,40.0,Republican,2,-0.0010374480151013055,227319.5,1,-0.261991985143192
397,1978,IL,40.0,Republican,1,-0.489265512163579,184033.0,0,-0.565491821050856
699,1980,IL,42.0,Republican,2,-0.5273786666072175,154280.0,0,-0.351166808066973
2005,1990,IL,39.0,Democrat,1,-0.3384965555692326,176360.75,1,0.320893192838364
398,1978,IL,49.0,None,0,0.228661508685666,210289.0,0,-0.07980825940194
700,1980,IL,42.0,Republican,1,0.074426624641863,184835.5,1,-0.376977447083398
975,1982,IL,44.0,None,0,-0.07604139926655733,193916.66666666666,1,0.323117900006418
1234,1984,IL,54.0,None,0,0.023748425551686506,192180.5,2,0.0050574278016732
1503,1986,IL,60.0,Democrat,1,-0.0321525946693117,197790.0,1,0.0646526800423308
1752,1988,IL,62.0,None,0,0.003962640191756003,203774.0,1,0.29755089502639
399,1978,IL,48.0,Democrat,1,0.347521118039892,226110.0,0,0.312594831638512
701,1980,IL,50.0,Democrat,2,0.33005797483920196,197085.5,0,0.0088075210291934
400,1978,IN,41.0,Democrat,1,0.426099546233028,169911.0,0,0.611988506003163
702,1980,IN,43.0,Democrat,2,0.5190440261180955,129848.5,0,0.440229375196878
976,1982,IN,45.0,None,0,0.492772475811023,138416.66666666666,0,0.132529651954112
1235,1984,IN,44.0,None,0,0.40271176984679524,142385.0,0,0.420483912260109
1504,1986,IN,35.0,Democrat,1,0.4013078613535655,151662.5,0,0.482100563989845
1753,1988,IN,37.0,Democrat,2,0.36883587585023603,158560.5,0,0.54188716701891
2006,1990,IN,39.0,Democrat,3,0.39425032380574404,164504.0,0,0.320686020887228
2262,1992,IN,41.0,Democrat,4,0.441289416039023,152024.0,0,0.388454566054838
2530,1994,IN,43.0,Democrat,5,0.43328207948770525,153224.75,0,0.129118256919988
2812,1996,IN,45.0,Democrat,6,0.345036502720241,154263.25,0,0.406035658074127
3097,1998,IN,47.0,Democrat,7,0.31107362548404527,156924.25,0,0.468783941270206
3368,2000,IN,49.0,Democrat,8,0.34809810557978976,162366.0,0,0.451394210354202
3659,2002,IN,51.0,Democrat,9,0.36383301665463075,160630.75,0,0.366703941005803
3921,2004,IN,53.0,Democrat,10,0.4232294376760845,163335.75,0,0.365714373201053
4204,2006,IN,55.0,Democrat,11,0.41314911645781605,181159.0,0,0.443733935610811
4506,2008,IN,57.0,Democrat,12,0.40688661504296725,185710.0,0,0.445793760687778
4828,2010,IN,59.0,Democrat,13,0.40548650262636127,203639.5,0,0.205092606626451
5167,2012,IN,61.0,Democrat,14,0.36508366903152323,211787.75,0,0.345663969265394
5499,2014,IN,63.0,Democrat,15,0.3600710680476085,216230.25,0,0.258607781710872
401,1978,IN,48.0,Democrat,1,0.103235125831293,213222.0,0,0.218567921682293
703,1980,IN,50.0,Democrat,2,0.160901523756793,174233.0,0,0.0811771100789719
977,1982,IN,52.0,None,0,0.1343267191975193,191583.0,0,0.124180815229634
1236,1984,IN,40.0,Democrat,1,0.13179024320554797,191410.0,0,0.071631250394098
1505,1986,IN,42.0,Democrat,2,0.12388927434624922,193611.0,0,0.245900443244624
1754,1988,IN,44.0,Democrat,3,0.130722404736832,200917.25,0,0.0640195485095172
2007,1990,IN,46.0,Democrat,4,0.1264330143444683,199286.75,0,0.187426575646928
2263,1992,IN,48.0,Democrat,5,0.1422444544487918,190932.75,0,0.181908485871931
2531,1994,IN,50.0,None,0,0.16981376331825004,190794.75,0,-0.0893367397414932
2813,1996,IN,36.0,Republican,1,0.08600446757172074,192635.75,1,-0.182539453841647
3098,1998,IN,38.0,Republican,2,0.024364716983929696,189750.0,1,-0.229273108725164
3369,2000,IN,40.0,None,0,-0.07981020410909329,190896.25,1,-0.134493975645772
3660,2002,IN,41.0,None,0,-0.15891081948851907,182254.75,0,-0.0486836445454245
3922,2004,IN,40.0,Republican,1,-0.14874754568950188,184630.0,0,-0.0975864129776687
4205,2006,IN,42.0,Republican,0,-0.1275092854735073,196577.75,0,0.0795419600648386
4507,2008,IN,51.0,Democrat,1,-0.050305518276006655,204028.0,1,0.378712698301768
4829,2010,IN,53.0,Democrat,2,0.07799615021087836,225268.75,1,0.0140887290167866
5168,2012,IN,55.0,None,0,0.09368924360143113,224971.25,1,-0.0148402777251974
5500,2014,IN,49.0,Republican,1,0.11437577741454895,227005.5,1,-0.212455639534472
5796,2016,IN,51.0,Republican,2,0.0413763775147213,214333.5,1,-0.232249696351722
6112,2018,IN,53.0,Republican,3,-0.11136422114865119,213054.75,1,-0.0967220421039753
6415,2020,IN,55.0,Republican,4,-0.13906691392884166,225234.25,0,-0.229877280887436
402,1978,IN,49.0,Democrat,1,0.137993302435834,178871.0,0,0.123959434316611
704,1980,IN,51.0,Democrat,0,0.1309763683762225,146676.0,0,-0.0996044588277598
978,1982,IN,27.0,Republican,1,0.05411609264156173,160820.0,1,-0.0230112232653349
1237,1984,IN,29.0,Republican,2,0.03483426366483758,163116.0,1,-0.0510178000912825
1506,1986,IN,31.0,Republican,3,-0.012418511966941551,173173.25,1,-0.0003093916832882
1755,1988,IN,33.0,Republican,4,-0.043485718466916345,182530.75,0,-0.0857670962411841
2008,1990,IN,35.0,Republican,0,-0.04002637782027242,188814.5,0,0.0178315926152372
3923,2004,IN,52.0,Republican,1,-0.09054890511334752,166970.0,2,-0.384284854677107
4206,2006,IN,54.0,Republican,2,-0.1865427708618022,190897.5,2,-0.085699006701635
4508,2008,IN,56.0,Republican,3,-0.18652574847691494,181281.25,1,-0.161879388959784
4830,2010,IN,58.0,None,0,-0.23145349387067027,208619.0,0,-0.309305720743826
5169,2012,IN,34.0,Republican,1,-0.235292242770588,217202.0,0,-0.34081752814602
5501,2014,IN,36.0,Republican,2,-0.22442541113781622,225355.5,0,-0.422197685652644
2009,1990,IN,36.0,Democrat,0,-0.2339229558919105,212742.5,0,0.21330955899415
2264,1992,IN,38.0,Democrat,1,-0.08484545092989033,196415.66666666666,1,0.241237492811961
2532,1994,IN,40.0,Democrat,0,-0.003324714994427505,201655.5,1,-0.108554051771066
2814,1996,IN,44.0,Republican,1,0.025766020103915495,188678.5,2,-0.195012901065569
3099,1998,IN,46.0,Republican,2,0.03774502474236899,186010.0,1,-0.266192204491846
3370,2000,IN,48.0,Republican,3,-0.08213041612913,182058.75,1,-0.275168699493537
5170,2012,IN,40.0,Republican,1,-0.2955648502799293,187120.75,0,-0.289156028016492
5502,2014,IN,42.0,Republican,2,-0.31910063201766004,201775.5,0,-0.337491376518789
5797,2016,IN,44.0,Republican,3,-0.33692542502439576,200299.75,0,-0.358860145854118
6686,2022,IN,75.0,Republican,1,-0.3294950655215185,256735.0,0,-0.36434359477587
403,1978,IN,50.0,Republican,1,-0.234887209285392,206001.0,0,-0.352284784481838
705,1980,IN,52.0,Republican,2,-0.293585996883615,173215.0,0,-0.233955359014925
979,1982,IN,54.0,Republican,3,-0.27370911759405164,185427.33333333334,0,-0.221363349487861
1239,1984,IN,56.0,Republican,4,-0.260622675567504,182247.25,0,-0.365995689634666
1507,1986,IN,58.0,None,0,-0.2933997956548225,183294.75,0,0.0336897471829228
2815,1996,IN,36.0,Republican,1,-0.24370515377431579,173858.0,2,-0.326393634548045
3100,1998,IN,38.0,Republican,2,-0.2699627250393618,177873.5,2,-0.269024370435619
5503,2014,IN,52.0,Republican,1,-0.3082368315461413,206253.0,0,-0.358123754297472
5798,2016,IN,54.0,Republican,2,-0.2924799393310945,205947.5,0,-0.283708206335344
6113,2018,IN,56.0,Republican,3,-0.2818085822779193,245206.75,0,-0.135233639261359
404,1978,IN,30.0,Democrat,1,0.0982157226141714,192627.0,0,0.0455801213685843
706,1980,IN,32.0,Democrat,2,0.07189792199137784,159839.0,0,0.0039870105526594
3924,2004,IN,43.0,Republican,1,-0.03787999245532548,174844.0,1,-0.363927786827672
4207,2006,IN,45.0,Republican,2,-0.15341586981578634,193600.25,1,-0.200199918782994
4509,2008,IN,47.0,Republican,3,-0.21486087985368094,209857.0,1,-0.314119611602449
4832,2010,IN,49.0,Republican,4,-0.29438753539245804,229227.5,0,-0.37980227071176
5172,2012,IN,51.0,None,0,-0.3145123969812188,229319.25,0,-0.254289581975464
5504,2014,IN,43.0,Republican,1,-0.28710284576816675,227229.0,0,-0.383747697974217
5799,2016,IN,45.0,Republican,2,-0.3329897905659725,216133.5,0,-0.442819172343384
405,1978,IN,49.0,Republican,1,-0.25390625,207360.0,0,-0.126185048956121
707,1980,IN,51.0,Republican,2,-0.19004564947806052,180892.0,0,-0.331726791028526
980,1982,IN,53.0,Republican,3,-0.23727269666154902,189479.66666666666,0,-0.245174149667173
1240,1984,IN,55.0,Republican,4,-0.239248059912955,188643.0,0,-0.362820678334962
1508,1986,IN,57.0,Republican,5,-0.2664766669966955,191024.0,0,-0.357540093119503
1757,1988,IN,59.0,Republican,6,-0.324315428037541,191078.0,0,-0.235855306744402
2010,1990,IN,61.0,Republican,7,-0.30034755696651,192243.25,0,-0.151775151775152
2265,1992,IN,63.0,Republican,8,-0.2769978074935048,184171.5,0,-0.189618497748557
2534,1994,IN,65.0,Republican,9,-0.2336972623469035,184249.0,0,-0.302046163443543
2816,1996,IN,67.0,None,0,-0.21982377992791352,185664.0,0,-0.282687516957305
3101,1998,IN,45.0,Republican,1,-0.23153183248113926,183513.75,0,-0.419898404892096
3371,2000,IN,47.0,None,0,-0.2985626457603752,183686.0,0,-0.341035270661738
3663,2002,IN,43.0,None,0,-0.3364168389886705,180045.75,0,0.0923394686198073
3925,2004,IN,64.0,Democrat,1,-0.2378204309728329,175435.0,1,0.108832966169091
4208,2006,IN,66.0,Democrat,2,-0.13994031019123393,179454.75,1,0.0751218950911157
4510,2008,IN,68.0,Democrat,0,-0.016185235195431,175584.5,1,0.301569950432537
4833,2010,IN,34.0,Democrat,1,0.14446607007813775,191250.0,0,0.218079080043052
5173,2012,IN,36.0,Democrat,2,0.1759009729339489,191091.75,0,0.25700329521225
5505,2014,IN,38.0,Democrat,3,0.21294355519473868,200880.75,0,0.134367211298809
5800,2016,IN,40.0,Democrat,4,0.22775488424666201,193199.75,0,0.253887320049764
6114,2018,IN,42.0,Democrat,5,0.21583422665096874,190174.75,0,0.297257302523943
6417,2020,IN,44.0,Democrat,6,0.2356287822711915,209267.75,0,0.248704736558988
2817,1996,IN,33.0,Republican,1,0.057534200519382295,204451.75,1,-0.0169350322362666
3102,1998,IN,35.0,Republican,2,0.05098590624708207,204460.5,1,-0.062488548919018
3372,2000,IN,37.0,Republican,3,0.02706334635698112,199444.75,1,-0.0754070305060106
3664,2002,IN,39.0,Republican,4,-0.050861073026767525,196617.5,0,-0.0542790933063421
3926,2004,IN,41.0,Republican,5,-0.05227742624190932,198949.75,0,-0.0900568330725052
4209,2006,IN,43.0,Republican,0,-0.07055787645096898,211709.0,0,0.220353664954383
4511,2008,IN,48.0,Democrat,1,0.00015267701738127387,221725.75,1,0.294803439213345
5506,2014,IN,50.0,Republican,1,0.07961161445128095,261785.25,2,-0.254722937205575
5801,2016,IN,52.0,Republican,2,0.0384450884180135,236192.75,1,-0.335681603085484
6115,2018,IN,54.0,Republican,3,-0.10056372859195324,252776.5,1,-0.288594340356378
6418,2020,IN,56.0,Republican,4,-0.246413173484384,240983.75,0,-0.383303150798817
6687,2022,IN,58.0,Republican,5,-0.31557550786156346,250102.75,0,-0.351663937859346
708,1980,IN,47.0,Democrat,1,0.312672348547172,151945.0,0,0.287371273712737
982,1982,IN,49.0,Democrat,2,0.3000218111299545,182060.0,0,0.348290336588244
1241,1984,IN,51.0,Democrat,3,0.316111319616051,181248.66666666666,0,0.306987170315257
1509,1986,IN,53.0,Democrat,4,0.3138302822908525,188354.0,0,0.44428208690653
1759,1988,IN,55.0,Democrat,5,0.346732716880692,192113.75,0,0.414372126319431
2011,1990,IN,57.0,Democrat,6,0.37848293003236555,191104.75,0,0.379856401306376
2266,1992,IN,59.0,Democrat,7,0.3863744462118984,185161.0,0,0.39354302557599
2536,1994,IN,61.0,Democrat,8,0.4080134100270817,190502.75,0,0.0406430985242414
2818,1996,IN,63.0,Democrat,9,0.3071036629315096,192700.25,0,0.14107719368557
3103,1998,IN,65.0,None,0,0.23877992977304438,196806.75,0,0.0286330696465121
3373,2000,IN,45.0,Democrat,1,0.1509740968580784,203036.5,0,0.105848083660268
3665,2002,IN,47.0,Democrat,2,0.07905036137914788,202437.0,0,0.05159854860382
4512,2008,IN,53.0,Democrat,1,0.058354813090665196,201038.75,0,0.201292203704317
4834,2010,IN,55.0,Democrat,0,0.10151959660511642,231298.75,0,-0.106315577361957
5175,2012,IN,38.0,Republican,1,0.04847868134956017,227487.25,1,-0.108940908176269
5507,2014,IN,40.0,Republican,2,0.008343817154537927,256076.5,1,-0.297413958240215
407,1978,IN,34.0,Democrat,1,0.196757360968195,191449.0,0,0.134094107095916
709,1980,IN,36.0,Democrat,2,0.1654257340320555,160395.5,0,0.0674764671160956
983,1982,IN,38.0,None,0,0.1327759783934022,171308.33333333334,0,0.336012955390118
1242,1984,IN,50.0,Democrat,1,0.18358522264258115,171397.75,0,0.18463024622847
1510,1986,IN,52.0,Democrat,2,0.1805534439576499,172189.5,0,0.167567292438985
1760,1988,IN,54.0,Democrat,3,0.18892174029341713,169324.25,0,0.210886377156455
2012,1990,IN,56.0,Democrat,4,0.224774217803507,164746.75,0,0.328633956192355
2267,1992,IN,58.0,Democrat,5,0.22292946800406624,147933.0,0,0.292479475992131
2537,1994,IN,60.0,Democrat,6,0.2498917754449815,144774.5,0,0.0691332560622793
2819,1996,IN,62.0,None,0,0.22528326635080506,142697.0,0,0.0829485830903055
3104,1998,IN,58.0,Democrat,1,0.1932988178342677,138681.25,0,0.19421760255015
3374,2000,IN,60.0,Democrat,2,0.15969472942371643,141753.25,0,0.191369654760203
408,1978,IN,44.0,Democrat,1,0.215316373398209,190724.0,0,0.146254414656193
710,1980,IN,46.0,Democrat,2,0.180785394027201,149018.5,0,0.145078198370347
3108,1998,KS,42.0,Republican,1,-0.480715549290367,225308.5,0,-0.61331200202753
4516,2008,KS,52.0,Republican,1,-0.5424664925746777,209129.75,0,-0.721073319428846
4838,2010,KS,54.0,None,0,-0.6074039193153928,222767.25,0,-0.527037977128936
413,1978,KS,46.0,Democrat,0,0.0332126976356569,171591.0,0,-0.0405708099864514
2824,1996,KS,38.0,None,0,-0.10676548122293716,175073.33333333334,1,-0.0688282785620299
3669,2002,KS,53.0,Republican,1,-0.20408219997634308,209131.25,0,-0.233825500757367
3930,2004,KS,55.0,Republican,2,-0.252395872669072,224070.75,0,-0.152664916665795
4216,2006,KS,57.0,Republican,0,-0.21232751900601646,244097.5,0,0.0354246421249342
4517,2008,KS,51.0,Democrat,0,-0.18626428883427543,237655.5,1,-0.0454351442638929
5512,2014,KS,49.0,Republican,1,-0.08843590852091691,271517.0,2,-0.192635308830682
5805,2016,KS,51.0,Republican,2,-0.09842850656213867,253776.5,1,-0.303479724383964
6120,2018,KS,53.0,None,0,-0.18315459818936322,268176.5,0,-0.0089575406969998
2013,1990,KS,60.0,Republican,1,-0.31400826143890004,203391.0,0,-0.201844928478544
2270,1992,KS,62.0,Republican,2,-0.276620483785448,184810.0,0,-0.213778571428571
2541,1994,KS,64.0,Republican,3,-0.26091000569622874,208607.5,0,-0.131863203760402
3379,2000,KS,53.0,Democrat,1,-0.12491357867086529,201395.25,1,0.0328668313406445
3670,2002,KS,55.0,Democrat,2,-0.06623563871606815,239277.5,1,0.0338675068199853
3931,2004,KS,57.0,Democrat,3,-0.004324119153929077,222521.75,1,0.116835360081555
4217,2006,KS,59.0,Democrat,4,0.05785052180656017,259765.0,0,0.314606596859987
4518,2008,KS,61.0,Democrat,5,0.12454407377554294,268668.75,0,0.174668259639029
4839,2010,KS,63.0,Democrat,0,0.15999443085013906,280086.5,0,-0.203379276538052
5806,2016,KS,38.0,Republican,1,0.021369466601785243,257073.25,1,-0.116458731074901
6121,2018,KS,40.0,Republican,0,-0.08639686538193675,277671.5,1,0.0991233724377981
6420,2020,KS,38.0,Democrat,1,-0.10528308718224447,269029.5,1,0.10349479216292
6688,2022,KS,40.0,Democrat,2,-0.02856457000700147,312125.25,1,0.124633959084949
2825,1996,KS,43.0,Republican,1,-0.0582269842999919,211019.0,0,-0.0360520904729267
3110,1998,KS,45.0,Republican,2,-0.047139537386459304,229524.5,0,-0.203450946534452
3380,2000,KS,47.0,Republican,3,-0.0992433404357902,205523.66666666666,0,-0.127820706347204
3671,2002,KS,49.0,Republican,4,-0.10638768191364364,212605.5,0,-0.241672793229835
4519,2008,KS,55.0,Republican,1,-0.219152371216927,189068.0,0,-0.323904398802935
4840,2010,KS,57.0,None,0,-0.24926573428404775,216768.25,0,-0.234526476630979
5179,2012,KS,47.0,Republican,1,-0.2759421768549915,206735.0,0,-0.326619013110218
5514,2014,KS,49.0,Republican,2,-0.29717873182508725,220864.25,0,-0.333221236302143
5807,2016,KS,51.0,Republican,3,-0.30456778121156874,228264.5,0,-0.344086151320158
6122,2018,KS,53.0,None,0,-0.30961321934087455,223307.0,0,-0.188728146258854
6421,2020,KS,62.0,Republican,1,-0.29816363674784324,235550.75,0,-0.273049268143105
6689,2022,KS,64.0,Republican,2,-0.284771200506065,254734.25,0,-0.26684445221649
414,1978,KS,70.0,None,0,-0.252885720329535,174913.0,0,-0.159076361235202
6123,2018,KY,44.0,Republican,1,0.13398809861626335,218418.66666666666,1,-0.371761162635051
6422,2020,KY,46.0,Republican,2,0.007550783303434755,226568.0,1,-0.499856912351204
6690,2022,KY,48.0,Republican,3,-0.2774358624425832,272441.75,1,-0.498076125243026
986,1982,KY,71.0,Democrat,1,0.2602367233666495,141348.0,0,0.476821783948043
1246,1984,KY,73.0,Democrat,2,0.3324317435604473,116609.33333333333,0,0.242697439596105
2014,1990,KY,79.0,Democrat,1,0.31127228031106574,130186.25,0,0.32081487131581
2272,1992,KY,81.0,Democrat,2,0.31313893133279724,121411.5,0,0.2285335321283
2543,1994,KY,83.0,None,0,0.2510668683778615,156273.0,0,-0.195955139298028
2826,1996,KY,48.0,Republican,1,0.14140372365432824,156688.0,1,-0.161868504418385
3111,1998,KY,50.0,Republican,2,0.047881189931924244,172644.25,1,-0.286357468503915
3381,2000,KY,52.0,Republican,3,-0.103911895023007,187507.25,1,-0.366550946090075
3672,2002,KY,54.0,Republican,4,-0.2526830145776008,194697.0,0,-0.409531354044683
3932,2004,KY,56.0,Republican,5,-0.3060770682642645,200397.5,0,-0.358302286989109
4219,2006,KY,58.0,Republican,6,-0.3551855139069455,214663.25,0,-0.108116823936849
4520,2008,KY,60.0,None,0,-0.310625352765179,224120.75,0,-0.0514595703157303
4841,2010,KY,44.0,Republican,0,-0.23185250882159283,240865.25,0,-0.357740959264984
5180,2012,KY,46.0,Republican,1,-0.21890491012666807,254728.0,0,-0.339300274120178
5515,2014,KY,48.0,Republican,2,-0.21415440690943532,254245.5,0,-0.383707909748979
6423,2020,KY,54.0,Republican,0,-0.3613167282147132,244800.5,0,-0.459766309528566
6691,2022,KY,56.0,Republican,1,-0.38682306578060877,274981.25,0,-0.437156489193108
415,1978,KY,44.0,Democrat,1,0.162271234162365,138515.0,0,0.354809453846293
