,id,givenName,familyName,middleName,unaccentedGivenName,unaccentedFamilyName,unaccentedMiddleName,nickName,honorificPrefix,honorificSuffix,honorificTitle,birthYear,deathYear,position,congressNumber,stateName,parties,electionCirca,electionDate,leadershipPositions,electionYear,ageDuringElection
11650,M000934,Jerry,Moran,,Jerry,Moran,,,,,,1954,,Senator,115,KS,['Republican'],,,,2016,62
11651,M000934,Jerry,Moran,,Jerry,Moran,,,,,,1954,,Senator,116,KS,['Republican'],,,,2018,64
11652,M000934,Jerry,Moran,,Jerry,Moran,,,,,,1954,,Senator,117,KS,['Republican'],False,,,2020,66
11653,M000934,Jerry,Moran,,Jerry,Moran,,,,,,1954,,Senator,118,KS,['Republican'],False,,,2022,68
11654,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,100,MD,['Republican'],,,,1986,55
11655,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,101,MD,['Republican'],,,,1988,57
11656,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,102,MD,['Republican'],,,,1990,59
11657,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,103,MD,['Republican'],,,,1992,61
11658,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,104,MD,['Republican'],,,,1994,63
11659,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,105,MD,['Republican'],,,,1996,65
11660,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,106,MD,['Republican'],,,,1998,67
11661,M000941,Constance,Morella,A.,Constance,Morella,A.,,,,,1931,,Representative,107,MD,['Republican'],,,,2000,69
11662,M000999,Sidney,Morrison,Wallace,Sidney,Morrison,Wallace,,,,,1933,,Representative,97,WA,['Republican'],,,,1980,47
11663,M000999,Sidney,Morrison,Wallace,Sidney,Morrison,Wallace,,,,,1933,,Representative,98,WA,['Republican'],,,,1982,49
11664,M000999,Sidney,Morrison,Wallace,Sidney,Morrison,Wallace,,,,,1933,,Representative,99,WA,['Republican'],,,,1984,51
11665,M000999,Sidney,Morrison,Wallace,Sidney,Morrison,Wallace,,,,,1933,,Representative,100,WA,['Republican'],,,,1986,53
11666,M000999,Sidney,Morrison,Wallace,Sidney,Morrison,Wallace,,,,,1933,,Representative,101,WA,['Republican'],,,,1988,55
11667,M000999,Sidney,Morrison,Wallace,Sidney,Morrison,Wallace,,,,,1933,,Representative,102,WA,['Republican'],,,,1990,57
11668,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,87,OH,['Republican'],,,,1960,54
11669,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,88,OH,['Republican'],,,,1962,56
11670,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,89,OH,['Republican'],,,,1964,58
11671,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,90,OH,['Republican'],,,,1966,60
11672,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,91,OH,['Republican'],,,,1968,62
11673,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,92,OH,['Republican'],,,,1970,64
11674,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,93,OH,['Republican'],,,,1972,66
11675,M001031,Charles,Mosher,Adams,Charles,Mosher,Adams,,,,,1906,1984.0,Representative,94,OH,['Republican'],,,,1974,68
11676,M001190,Markwayne,Mullin,,Markwayne,Mullin,,,,,,1977,,Representative,113,OK,['Republican'],,,,2012,35
11677,M001190,Markwayne,Mullin,,Markwayne,Mullin,,,,,,1977,,Representative,114,OK,['Republican'],,,,2014,37
11678,M001190,Markwayne,Mullin,,Markwayne,Mullin,,,,,,1977,,Representative,115,OK,['Republican'],,,,2016,39
11679,M001190,Markwayne,Mullin,,Markwayne,Mullin,,,,,,1977,,Representative,116,OK,['Republican'],,,,2018,41
11680,M001190,Markwayne,Mullin,,Markwayne,Mullin,,,,,,1977,,Representative,117,OK,['Republican'],False,,,2020,43
11681,M001190,Markwayne,Mullin,,Markwayne,Mullin,,,,,,1977,,Senator,118,OK,['Republican'],False,,,2022,45
11682,M001182,Mick,Mulvaney,,Mick,Mulvaney,,,,,,1967,,Representative,112,SC,['Republican'],,,,2010,43
11683,M001182,Mick,Mulvaney,,Mick,Mulvaney,,,,,,1967,,Representative,113,SC,['Republican'],,,,2012,45
11684,M001182,Mick,Mulvaney,,Mick,Mulvaney,,,,,,1967,,Representative,114,SC,['Republican'],,,,2014,47
11685,M001182,Mick,Mulvaney,,Mick,Mulvaney,,,,,,1967,,Representative,115,SC,['Republican'],False,,,2016,49
11686,M001210,Gregory,Murphy,Francis,Gregory,Murphy,Francis,,,,,1963,,Representative,116,NC,['Republican'],False,,,2018,55
11687,M001210,Gregory,Murphy,Francis,Gregory,Murphy,Francis,,,,,1963,,Representative,117,NC,['Republican'],False,,,2020,57
11688,M001210,Gregory,Murphy,Francis,Gregory,Murphy,Francis,,,,,1963,,Representative,118,NC,['Republican'],False,,,2022,59
11689,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,113,PA,['Republican'],,,,2012,60
11690,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,114,PA,['Republican'],,,,2014,62
11691,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,115,PA,['Republican'],False,,,2016,64
11692,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,112,PA,['Republican'],,,,2010,58
11693,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,108,PA,['Republican'],,,,2002,50
11694,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,111,PA,['Republican'],,,,2008,56
11695,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,109,PA,['Republican'],,,,2004,52
11696,M001151,Timothy,Murphy,,Timothy,Murphy,,,,,,1952,,Representative,110,PA,['Republican'],,,,2006,54
11697,M001152,Marilyn,Musgrave,N,Marilyn,Musgrave,N,,,,,1949,,Representative,109,CO,['Republican'],,,,2004,55
11698,M001152,Marilyn,Musgrave,N,Marilyn,Musgrave,N,,,,,1949,,Representative,110,CO,['Republican'],,,,2006,57
11699,M001152,Marilyn,Musgrave,N,Marilyn,Musgrave,N,,,,,1949,,Representative,108,CO,['Republican'],,,,2002,53
11700,M001128,Gary,Myers,Arthur,Gary,Myers,Arthur,,,,,1937,2020.0,Representative,94,PA,['Republican'],,,,1974,37
11701,M001128,Gary,Myers,Arthur,Gary,Myers,Arthur,,,,,1937,2020.0,Representative,95,PA,['Republican'],,,,1976,39
11702,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,90,IN,['Republican'],,,,1966,39
11703,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,91,IN,['Republican'],,,,1968,41
11704,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,92,IN,['Republican'],,,,1970,43
11705,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,93,IN,['Republican'],,,,1972,45
11706,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,94,IN,['Republican'],,,,1974,47
11707,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,95,IN,['Republican'],,,,1976,49
11708,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,96,IN,['Republican'],,,,1978,51
11709,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,97,IN,['Republican'],,,,1980,53
11710,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,98,IN,['Republican'],,,,1982,55
11711,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,99,IN,['Republican'],,,,1984,57
11712,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,100,IN,['Republican'],,,,1986,59
11713,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,101,IN,['Republican'],,,,1988,61
11714,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,102,IN,['Republican'],,,,1990,63
11715,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,103,IN,['Republican'],,,,1992,65
11716,M001130,John,Myers,Thomas,John,Myers,Thomas,,,,,1927,2015.0,Representative,104,IN,['Republican'],,,,1994,67
11717,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,104,NC,['Republican'],,,,1994,53
11718,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,105,NC,['Republican'],,,,1996,55
11719,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,106,NC,['Republican'],,,,1998,57
11720,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,107,NC,['Republican'],,,,2000,59
11721,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,108,NC,['Republican'],,,,2002,61
11722,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,109,NC,['Republican'],,,,2004,63
11723,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,110,NC,['Republican'],,,,2006,65
11724,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,111,NC,['Republican'],,,,2008,67
11725,M001134,Sue,Myrick,,Sue,Myrick,,,,,,1941,,Representative,112,NC,['Republican'],,,,2010,69
11726,N000005,John,Napier,Light,John,Napier,Light,,,,,1947,,Representative,97,SC,['Republican'],,,,1980,33
11727,N000027,James,Nelligan,Leo,James,Nelligan,Leo,,,,,1929,,Representative,97,PA,['Republican'],,,,1980,51
11728,N000051,George,Nethercutt,R.,George,Nethercutt,R.,,,Jr.,,1944,,Representative,104,WA,['Republican'],,,,1994,50
11729,N000051,George,Nethercutt,R.,George,Nethercutt,R.,,,Jr.,,1944,,Representative,105,WA,['Republican'],,,,1996,52
11730,N000051,George,Nethercutt,R.,George,Nethercutt,R.,,,Jr.,,1944,,Representative,106,WA,['Republican'],,,,1998,54
11731,N000051,George,Nethercutt,R.,George,Nethercutt,R.,,,Jr.,,1944,,Representative,107,WA,['Republican'],,,,2000,56
11732,N000051,George,Nethercutt,R.,George,Nethercutt,R.,,,Jr.,,1944,,Representative,108,WA,['Republican'],,,,2002,58
11733,N000182,Randy,Neugebauer,,Randy,Neugebauer,,,,,,1949,,Representative,108,TX,['Republican'],,,,2002,53
11734,N000182,Randy,Neugebauer,,Randy,Neugebauer,,,,,,1949,,Representative,109,TX,['Republican'],,,,2004,55
11735,N000182,Randy,Neugebauer,,Randy,Neugebauer,,,,,,1949,,Representative,110,TX,['Republican'],,,,2006,57
11736,N000182,Randy,Neugebauer,,Randy,Neugebauer,,,,,,1949,,Representative,111,TX,['Republican'],,,,2008,59
11737,N000182,Randy,Neugebauer,,Randy,Neugebauer,,,,,,1949,,Representative,112,TX,['Republican'],,,,2010,61
11738,N000182,Randy,Neugebauer,,Randy,Neugebauer,,,,,,1949,,Representative,113,TX,['Republican'],,,,2012,63
11739,N000182,Randy,Neugebauer,,Randy,Neugebauer,,,,,,1949,,Representative,114,TX,['Republican'],,,,2014,65
11740,N000054,Mark,Neumann,W.,Mark,Neumann,W.,,,,,1954,,Representative,104,WI,['Republican'],,,,1994,40
11741,N000054,Mark,Neumann,W.,Mark,Neumann,W.,,,,,1954,,Representative,105,WI,['Republican'],,,,1996,42
11742,N000189,Daniel,Newhouse,Milton,Daniel,Newhouse,Milton,,,,,1955,,Representative,114,WA,['Republican'],,,,2014,59
11743,N000189,Daniel,Newhouse,Milton,Daniel,Newhouse,Milton,,,,,1955,,Representative,115,WA,['Republican'],,,,2016,61
11744,N000189,Daniel,Newhouse,Milton,Daniel,Newhouse,Milton,,,,,1955,,Representative,116,WA,['Republican'],,,,2018,63
11745,N000189,Daniel,Newhouse,Milton,Daniel,Newhouse,Milton,,,,,1955,,Representative,117,WA,['Republican'],False,,,2020,65
11746,N000189,Daniel,Newhouse,Milton,Daniel,Newhouse,Milton,,,,,1955,,Representative,118,WA,['Republican'],False,,,2022,67
11747,N000081,Robert,Ney,William,Robert,Ney,William,,,,,1954,,Representative,104,OH,['Republican'],,,,1994,40
11748,N000081,Robert,Ney,William,Robert,Ney,William,,,,,1954,,Representative,105,OH,['Republican'],,,,1996,42
11749,N000081,Robert,Ney,William,Robert,Ney,William,,,,,1954,,Representative,106,OH,['Republican'],,,,1998,44
11750,N000081,Robert,Ney,William,Robert,Ney,William,,,,,1954,,Representative,107,OH,['Republican'],,,,2000,46
11751,N000081,Robert,Ney,William,Robert,Ney,William,,,,,1954,,Representative,108,OH,['Republican'],,,,2002,48
11752,N000081,Robert,Ney,William,Robert,Ney,William,,,,,1954,,Representative,109,OH,['Republican'],,,,2004,50
11753,N000094,Richard,Nichols,,Richard,Nichols,,,,,,1926,2019.0,Representative,102,KS,['Republican'],,,,1990,64
11754,N000106,Howard,Nielson,Curtis,Howard,Nielson,Curtis,,,,,1924,2020.0,Representative,98,UT,['Republican'],,,,1982,58
11755,N000106,Howard,Nielson,Curtis,Howard,Nielson,Curtis,,,,,1924,2020.0,Representative,99,UT,['Republican'],,,,1984,60
11756,N000106,Howard,Nielson,Curtis,Howard,Nielson,Curtis,,,,,1924,2020.0,Representative,100,UT,['Republican'],,,,1986,62
11757,N000106,Howard,Nielson,Curtis,Howard,Nielson,Curtis,,,,,1924,2020.0,Representative,101,UT,['Republican'],,,,1988,64
11758,N000184,Kristi,Noem,,Kristi,Noem,,,,,,1971,,Representative,112,SD,['Republican'],,,,2010,39
11759,N000184,Kristi,Noem,,Kristi,Noem,,,,,,1971,,Representative,113,SD,['Republican'],,,,2012,41
11760,N000184,Kristi,Noem,,Kristi,Noem,,,,,,1971,,Representative,114,SD,['Republican'],,,,2014,43
11761,N000184,Kristi,Noem,,Kristi,Noem,,,,,,1971,,Representative,115,SD,['Republican'],,,,2016,45
11762,N000190,Ralph,Norman,,Ralph,Norman,,,,,,1953,,Representative,115,SC,['Republican'],False,,,2016,63
11763,N000190,Ralph,Norman,,Ralph,Norman,,,,,,1953,,Representative,116,SC,['Republican'],,,,2018,65
11764,N000190,Ralph,Norman,,Ralph,Norman,,,,,,1953,,Representative,117,SC,['Republican'],False,,,2020,67
11765,N000190,Ralph,Norman,,Ralph,Norman,,,,,,1953,,Representative,118,SC,['Republican'],False,,,2022,69
11766,N000143,Anne,Northup,Meagher,Anne,Northup,Meagher,,,,,1948,,Representative,105,KY,['Republican'],,,,1996,48
11767,N000143,Anne,Northup,Meagher,Anne,Northup,Meagher,,,,,1948,,Representative,106,KY,['Republican'],,,,1998,50
11768,N000143,Anne,Northup,Meagher,Anne,Northup,Meagher,,,,,1948,,Representative,107,KY,['Republican'],,,,2000,52
11769,N000143,Anne,Northup,Meagher,Anne,Northup,Meagher,,,,,1948,,Representative,108,KY,['Republican'],,,,2002,54
11770,N000143,Anne,Northup,Meagher,Anne,Northup,Meagher,,,,,1948,,Representative,109,KY,['Republican'],,,,2004,56
11771,N000159,Charles,Norwood,W.,Charles,Norwood,W.,,,Jr.,,1941,2007.0,Representative,109,GA,['Republican'],,,,2004,63
11772,N000159,Charles,Norwood,W.,Charles,Norwood,W.,,,Jr.,,1941,2007.0,Representative,107,GA,['Republican'],,,,2000,59
11773,N000159,Charles,Norwood,W.,Charles,Norwood,W.,,,Jr.,,1941,2007.0,Representative,108,GA,['Republican'],,,,2002,61
11774,N000159,Charles,Norwood,W.,Charles,Norwood,W.,,,Jr.,,1941,2007.0,Representative,110,GA,['Republican'],False,,,2006,65
11775,N000159,Charles,Norwood,W.,Charles,Norwood,W.,,,Jr.,,1941,2007.0,Representative,104,GA,['Republican'],,,,1994,53
11776,N000159,Charles,Norwood,W.,Charles,Norwood,W.,,,Jr.,,1941,2007.0,Representative,105,GA,['Republican'],,,,1996,55
11777,N000159,Charles,Norwood,W.,Charles,Norwood,W.,,,Jr.,,1941,2007.0,Representative,106,GA,['Republican'],,,,1998,57
11778,N000185,Richard,Nugent,,Richard,Nugent,,,,,,1951,,Representative,112,FL,['Republican'],,,,2010,59
11779,N000185,Richard,Nugent,,Richard,Nugent,,,,,,1951,,Representative,113,FL,['Republican'],,,,2012,61
11780,N000185,Richard,Nugent,,Richard,Nugent,,,,,,1951,,Representative,114,FL,['Republican'],,,,2014,63
11781,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,108,CA,['Republican'],,,,2002,29
11782,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,109,CA,['Republican'],,,,2004,31
11783,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,110,CA,['Republican'],,,,2006,33
11784,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,111,CA,['Republican'],,,,2008,35
11785,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,112,CA,['Republican'],,,,2010,37
11786,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,113,CA,['Republican'],,,,2012,39
11787,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,114,CA,['Republican'],,,,2014,41
11788,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,115,CA,['Republican'],,,,2016,43
11789,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,116,CA,['Republican'],,,,2018,45
11790,N000181,Devin,Nunes,,Devin,Nunes,,,,,,1973,,Representative,117,CA,['Republican'],False,,,2020,47
11791,N000186,Alan,Nunnelee,,Alan,Nunnelee,,,,,,1958,2015.0,Representative,113,MS,['Republican'],,,,2012,54
11792,N000186,Alan,Nunnelee,,Alan,Nunnelee,,,,,,1958,2015.0,Representative,114,MS,['Republican'],False,,,2014,56
11793,N000186,Alan,Nunnelee,,Alan,Nunnelee,,,,,,1958,2015.0,Representative,112,MS,['Republican'],,,,2010,52
11794,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,102,IA,['Republican'],,,,1990,30
11795,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,103,IA,['Republican'],,,,1992,32
11796,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,104,IA,['Republican'],,,,1994,34
11797,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,105,IA,['Republican'],,,,1996,36
11798,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,106,IA,['Republican'],,,,1998,38
11799,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,107,IA,['Republican'],,,,2000,40
11800,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,108,IA,['Republican'],,,,2002,42
11801,N000172,James,Nussle,Allen,James,Nussle,Allen,,,,,1960,,Representative,109,IA,['Republican'],,,,2004,44
11802,O000010,George,O'Brien,Miller,George,O'Brien,Miller,,,,,1917,1986.0,Representative,93,IL,['Republican'],,,,1972,55
11803,O000010,George,O'Brien,Miller,George,O'Brien,Miller,,,,,1917,1986.0,Representative,94,IL,['Republican'],,,,1974,57
11804,O000010,George,O'Brien,Miller,George,O'Brien,Miller,,,,,1917,1986.0,Representative,95,IL,['Republican'],,,,1976,59
11805,O000010,George,O'Brien,Miller,George,O'Brien,Miller,,,,,1917,1986.0,Representative,96,IL,['Republican'],,,,1978,61
11806,O000010,George,O'Brien,Miller,George,O'Brien,Miller,,,,,1917,1986.0,Representative,97,IL,['Republican'],,,,1980,63
11807,O000010,George,O'Brien,Miller,George,O'Brien,Miller,,,,,1917,1986.0,Representative,98,IL,['Republican'],,,,1982,65
11808,O000010,George,O'Brien,Miller,George,O'Brien,Miller,,,,,1917,1986.0,Representative,99,IL,['Republican'],,,,1984,67
11809,O000168,Pete,Olson,,Pete,Olson,,,,,,1962,,Representative,112,TX,['Republican'],,,,2010,48
11810,O000168,Pete,Olson,,Pete,Olson,,,,,,1962,,Representative,115,TX,['Republican'],,,,2016,54
11811,O000168,Pete,Olson,,Pete,Olson,,,,,,1962,,Representative,113,TX,['Republican'],,,,2012,50
11812,O000168,Pete,Olson,,Pete,Olson,,,,,,1962,,Representative,114,TX,['Republican'],,,,2014,52
11813,O000168,Pete,Olson,,Pete,Olson,,,,,,1962,,Representative,111,TX,['Republican'],,,,2008,46
11814,O000168,Pete,Olson,,Pete,Olson,,,,,,1962,,Representative,116,TX,['Republican'],,,,2018,56
11815,O000165,Thomas,Osborne,,Thomas,Osborne,,,,,,1937,,Representative,107,NE,['Republican'],,,,2000,63
11816,O000165,Thomas,Osborne,,Thomas,Osborne,,,,,,1937,,Representative,108,NE,['Republican'],,,,2002,65
11817,O000165,Thomas,Osborne,,Thomas,Osborne,,,,,,1937,,Representative,109,NE,['Republican'],,,,2004,67
11818,O000164,Doug,Ose,,Doug,Ose,,,,,,1955,,Representative,106,CA,['Republican'],,,,1998,43
11819,O000164,Doug,Ose,,Doug,Ose,,,,,,1955,,Representative,107,CA,['Republican'],,,,2000,45
11820,O000164,Doug,Ose,,Doug,Ose,,,,,,1955,,Representative,108,CA,['Republican'],,,,2002,47
11821,O000166,C.,Otter,L.,C.,Otter,L.,Butch,,,,1942,,Representative,108,ID,['Republican'],,,,2002,60
11822,O000166,C.,Otter,L.,C.,Otter,L.,Butch,,,,1942,,Representative,107,ID,['Republican'],,,,2000,58
11823,O000166,C.,Otter,L.,C.,Otter,L.,Butch,,,,1942,,Representative,109,ID,['Republican'],,,,2004,62
11824,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,103,OH,['Republican'],,,,1992,48
11825,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,105,OH,['Republican'],,,,1996,52
11826,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,104,OH,['Republican'],,,,1994,50
11827,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,108,OH,['Republican'],,,,2002,58
11828,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,100,OH,['Republican'],,,,1986,42
11829,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,106,OH,['Republican'],,,,1998,54
11830,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,99,OH,['Republican'],,,,1984,40
11831,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,109,OH,['Republican'],,,,2004,60
11832,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,101,OH,['Republican'],,,,1988,44
11833,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,97,OH,['Republican'],,,,1980,36
11834,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,102,OH,['Republican'],,,,1990,46
11835,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,107,OH,['Republican'],,,,2000,56
11836,O000163,Michael,Oxley,Garver,Michael,Oxley,Garver,,,,,1944,2016.0,Representative,98,OH,['Republican'],,,,1982,38
11837,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,98,CA,['Republican'],,,,1982,51
11838,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,99,CA,['Republican'],,,,1984,53
11839,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,100,CA,['Republican'],,,,1986,55
11840,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,101,CA,['Republican'],,,,1988,57
11841,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,102,CA,['Republican'],,,,1990,59
11842,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,103,CA,['Republican'],,,,1992,61
11843,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,104,CA,['Republican'],,,,1994,63
11844,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,105,CA,['Republican'],,,,1996,65
11845,P000005,Ronald,Packard,C.,Ronald,Packard,C.,,,,,1931,,Representative,106,CA,['Republican'],,,,1998,67
11846,P000601,Steven,Palazzo,,Steven,Palazzo,,,,,,1970,,Representative,112,MS,['Republican'],,,,2010,40
11847,P000601,Steven,Palazzo,,Steven,Palazzo,,,,,,1970,,Representative,113,MS,['Republican'],,,,2012,42
11848,P000601,Steven,Palazzo,,Steven,Palazzo,,,,,,1970,,Representative,114,MS,['Republican'],,,,2014,44
11849,P000601,Steven,Palazzo,,Steven,Palazzo,,,,,,1970,,Representative,115,MS,['Republican'],,,,2016,46
11850,P000601,Steven,Palazzo,,Steven,Palazzo,,,,,,1970,,Representative,116,MS,['Republican'],,,,2018,48
11851,P000601,Steven,Palazzo,,Steven,Palazzo,,,,,,1970,,Representative,117,MS,['Republican'],False,,,2020,50
11852,P000609,Gary,Palmer,James,Gary,Palmer,James,,,,,1954,,Representative,114,AL,['Republican'],,,,2014,60
11853,P000609,Gary,Palmer,James,Gary,Palmer,James,,,,,1954,,Representative,115,AL,['Republican'],,,,2016,62
11854,P000609,Gary,Palmer,James,Gary,Palmer,James,,,,,1954,,Representative,116,AL,['Republican'],,,,2018,64
11855,P000609,Gary,Palmer,James,Gary,Palmer,James,,,,,1954,,Representative,117,AL,['Republican'],False,,,2020,66
11856,P000609,Gary,Palmer,James,Gary,Palmer,James,,,,,1954,,Representative,118,AL,['Republican'],False,,,2022,68
11857,P000049,Michael,Pappas,James,Michael,Pappas,James,,,,,1960,,Representative,105,NJ,['Republican'],,,,1996,36
11858,P000066,Michael,Parker,,Michael,Parker,,Mike,,,,1949,,Representative,101,MS,['Democrat'],,,,1988,39
11859,P000066,Michael,Parker,,Michael,Parker,,Mike,,,,1949,,Representative,102,MS,['Democrat'],,,,1990,41
11860,P000066,Michael,Parker,,Michael,Parker,,Mike,,,,1949,,Representative,103,MS,['Democrat'],,,,1992,43
11861,P000066,Michael,Parker,,Michael,Parker,,Mike,,,,1949,,Representative,104,MS,['Republican'],,,,1994,45
11862,P000066,Michael,Parker,,Michael,Parker,,Mike,,,,1949,,Representative,105,MS,['Republican'],,,,1996,47
11863,P000080,Stanford,Parris,E.,Stanford,Parris,E.,,,,,1929,2010.0,Representative,93,VA,['Republican'],,,,1972,43
11864,P000080,Stanford,Parris,E.,Stanford,Parris,E.,,,,,1929,2010.0,Representative,97,VA,['Republican'],,,,1980,51
11865,P000080,Stanford,Parris,E.,Stanford,Parris,E.,,,,,1929,2010.0,Representative,98,VA,['Republican'],,,,1982,53
11866,P000080,Stanford,Parris,E.,Stanford,Parris,E.,,,,,1929,2010.0,Representative,99,VA,['Republican'],,,,1984,55
11867,P000080,Stanford,Parris,E.,Stanford,Parris,E.,,,,,1929,2010.0,Representative,100,VA,['Republican'],,,,1986,57
11868,P000080,Stanford,Parris,E.,Stanford,Parris,E.,,,,,1929,2010.0,Representative,101,VA,['Republican'],,,,1988,59
11869,P000097,Charles,Pashayan,,Charles,Pashayan,,,,Jr.,,1941,,Representative,96,CA,['Republican'],,,,1978,37
11870,P000097,Charles,Pashayan,,Charles,Pashayan,,,,Jr.,,1941,,Representative,97,CA,['Republican'],,,,1980,39
